com.samsung.shealth.activity.day_summary,6311013,6
movement_type,create_sh_ver,energy_type,exercise_time,step_count,exercise_calorie_target,active_time,target,others_time,modify_sh_ver,update_time,floors_target,create_time,floor_count,dynamic_active_time_target,exercise_time_target,goal,longest_active_time,score,move_hourly_count,duration_type,move_hourly_target,distance,dynamic_active_time,calorie,extra_data,deviceuuid,run_time,pkg_name,walk_time,longest_idle_time,datauuid,day_time
0,62660010,0,1559681,9211,300,5671188,90,0,62660010,2024-05-12 02:18:06.272,10,2024-05-11 05:08:08.023,0.0,30,30,-1,900000,103,14,0,8,7135.19,0,388.56998,25bf7a2b-476e-4141-aa83-03a8a196c265.extra_data.json,AxW6kiZDC9,52449,com.sec.android.app.shealth,5618739,22560000,25bf7a2b-476e-4141-aa83-03a8a196c265,2024-05-11 00:00:00.000,
0,62660010,0,7170711,14243,300,9007347,90,0,62660010,2024-05-13 12:52:33.810,10,2024-05-10 10:51:46.336,15.0,30,30,-1,1494806,166,13,0,8,10606.548,2465000,757.6017,e92e8195-de0a-4357-8809-ca037d285dd4.extra_data.json,AxW6kiZDC9,60127,com.sec.android.app.shealth,8947220,15720000,e92e8195-de0a-4357-8809-ca037d285dd4,2024-05-10 00:00:00.000,
0,62660010,0,0,242,300,160613,90,0,62660010,2024-05-14 12:27:54.546,10,2024-05-13 05:57:39.623,0.0,30,30,-1,14674,2,7,0,8,184.86003,0,8.99,f4d4d1a3-e135-4de8-960e-54013c4e5b72.extra_data.json,AxW6kiZDC9,1200,com.sec.android.app.shealth,159413,22980000,f4d4d1a3-e135-4de8-960e-54013c4e5b72,2024-05-13 00:00:00.000,
0,62660010,0,3122811,7326,300,4883168,90,0,62660010,2024-05-15 12:41:49.537,10,2024-05-14 05:11:09.519,0.0,30,30,-1,945584,88,13,0,8,5649.3003,2231000,389.31488,f3f6c696-7a97-4048-a679-ef4feadaeaea.extra_data.json,AxW6kiZDC9,38800,com.sec.android.app.shealth,4844368,27000000,f3f6c696-7a97-4048-a679-ef4feadaeaea,2024-05-14 00:00:00.000,
0,62660010,0,1481502,7240,300,4853645,90,0,62660010,2024-05-17 10:48:18.632,10,2024-05-16 06:03:04.252,6.0,30,30,-1,856804,88,15,0,8,5414.817,54000,337.14148,37d39f67-c272-4e1e-9b68-235fa890030f.extra_data.json,AxW6kiZDC9,16577,com.sec.android.app.shealth,4837068,11400000,37d39f67-c272-4e1e-9b68-235fa890030f,2024-05-16 00:00:00.000,
0,62660010,0,4777143,13650,300,8638694,90,0,62660010,2024-05-16 08:04:38.109,10,2024-05-15 05:00:00.612,2.0,30,30,-1,1139472,158,12,0,8,10392.699,838000,602.47943,2debfaed-dbc7-4fbf-a8cd-38ff2aa95c25.extra_data.json,AxW6kiZDC9,26435,com.sec.android.app.shealth,8612259,25680000,2debfaed-dbc7-4fbf-a8cd-38ff2aa95c25,2024-05-15 00:00:00.000,
0,62660010,0,0,2863,300,1790421,90,0,62660010,2024-05-19 18:29:10.096,10,2024-05-18 05:23:21.428,3.0,30,30,-1,420000,32,9,0,8,2180.6301,0,113.15001,540d466c-53cc-4c31-ba86-0463fd3b682e.extra_data.json,AxW6kiZDC9,21200,com.sec.android.app.shealth,1769221,44580000,540d466c-53cc-4c31-ba86-0463fd3b682e,2024-05-18 00:00:00.000,
0,62660010,0,3579670,16072,300,10100577,90,0,62660010,2024-05-19 18:29:10.656,10,2024-05-17 05:42:07.370,25.0,30,30,-1,1170823,185,18,0,8,11968.332,2040000,730.7459,18380be9-6d59-4214-ade9-abd3cfae73c0.extra_data.json,AxW6kiZDC9,41263,com.sec.android.app.shealth,10059314,14460000,18380be9-6d59-4214-ade9-abd3cfae73c0,2024-05-17 00:00:00.000,
0,62660010,0,5740024,12563,300,7383028,90,0,62660010,2024-05-20 10:35:54.924,10,2024-05-19 05:01:28.446,5.0,30,30,-1,1292739,135,11,0,8,9491.21,1468000,617.33276,3fff8061-3d4d-4153-bbaf-b5ca61b5d5dd.extra_data.json,AxW6kiZDC9,19420,com.sec.android.app.shealth,7363608,35040000,3fff8061-3d4d-4153-bbaf-b5ca61b5d5dd,2024-05-19 00:00:00.000,
0,62660010,0,4191658,13329,300,8447053,90,0,62660010,2024-05-21 10:57:15.229,10,2024-05-20 05:00:00.809,1.0,30,30,-1,1097807,154,12,0,8,9990.834,1169000,646.32446,b05b6e67-1d6e-439d-a9b7-1d78b3174ccf.extra_data.json,AxW6kiZDC9,110939,com.sec.android.app.shealth,8336114,19260000,b05b6e67-1d6e-439d-a9b7-1d78b3174ccf,2024-05-20 00:00:00.000,
0,62660010,0,10129668,21947,300,13810690,90,0,62660010,2024-05-22 05:24:38.927,10,2024-05-21 05:54:53.785,3.0,30,30,-1,2609226,254,16,0,8,16262.995,4056000,1132.8262,ce923fa2-4122-4653-8e0f-b20e87b6ba15.extra_data.json,AxW6kiZDC9,15521,com.sec.android.app.shealth,13795169,18300000,ce923fa2-4122-4653-8e0f-b20e87b6ba15,2024-05-21 00:00:00.000,
0,62660010,0,679310,6989,300,4470517,90,0,62660010,2024-05-23 11:41:49.288,10,2024-05-22 05:24:37.050,1.0,30,30,-1,679310,82,17,0,8,5301.3403,305000,294.6359,b9f3bf5e-4a68-44ee-be14-dbed8b705f2e.extra_data.json,AxW6kiZDC9,26187,com.sec.android.app.shealth,4444330,15180000,b9f3bf5e-4a68-44ee-be14-dbed8b705f2e,2024-05-22 00:00:00.000,
0,62660010,0,3105405,12057,300,7298185,90,0,62660010,2024-05-24 04:38:20.032,10,2024-05-23 05:42:25.847,1.0,30,30,-1,960000,134,14,0,8,9123.18,659000,503.8653,86c39a02-d459-4696-9749-7831df738542.extra_data.json,AxW6kiZDC9,1200,com.sec.android.app.shealth,7296985,24900000,86c39a02-d459-4696-9749-7831df738542,2024-05-23 00:00:00.000,
0,62660010,0,7489006,19956,300,12512567,90,0,62660010,2024-05-25 05:15:49.488,10,2024-05-24 05:29:25.768,19.0,30,30,-1,2268528,230,17,0,8,15184.534,2411000,1001.0362,44f544e1-838e-461c-9b93-6c302f30fde2.extra_data.json,AxW6kiZDC9,92944,com.sec.android.app.shealth,12419623,18180000,44f544e1-838e-461c-9b93-6c302f30fde2,2024-05-24 00:00:00.000,
0,62660010,0,2801000,12954,300,7865578,90,0,62660010,2024-05-27 11:50:17.762,10,2024-05-26 05:00:02.045,0.0,30,30,-1,1200000,145,11,0,8,9988.385,0,529.0883,0163ad6e-0825-4626-a51d-a411c6e809e6.extra_data.json,AxW6kiZDC9,62817,com.sec.android.app.shealth,7802761,30480000,0163ad6e-0825-4626-a51d-a411c6e809e6,2024-05-26 00:00:00.000,
0,62660010,0,0,11996,300,7635135,90,0,62660010,2024-05-27 11:50:18.016,10,2024-05-25 05:15:02.286,0.0,30,30,-1,1200000,140,12,0,8,8905.48,0,480.16998,162dc34c-b13c-46cb-be0f-cbd4ec45c531.extra_data.json,AxW6kiZDC9,17974,com.sec.android.app.shealth,7617161,22920000,162dc34c-b13c-46cb-be0f-cbd4ec45c531,2024-05-25 00:00:00.000,
0,62660010,0,1113980,8055,300,5279899,90,220160,62660010,2024-05-28 12:26:55.496,10,2024-05-27 05:37:17.034,10.0,30,30,-1,893820,96,13,0,8,5953.849,665000,388.1946,6a60be96-c0bb-4ac3-ba80-0771045d0901.extra_data.json,AxW6kiZDC9,18443,com.sec.android.app.shealth,5041296,29640000,6a60be96-c0bb-4ac3-ba80-0771045d0901,2024-05-27 00:00:00.000,
0,62660010,0,0,301,300,194092,90,0,62660010,2024-05-29 16:07:35.624,10,2024-05-28 05:00:00.723,0.0,30,30,-1,33350,3,4,0,8,243.59,0,12.299999,301b0537-9d76-4dd2-8465-600e87e4f346.extra_data.json,AxW6kiZDC9,10000,com.sec.android.app.shealth,184092,26700000,301b0537-9d76-4dd2-8465-600e87e4f346,2024-05-28 00:00:00.000,
0,62660010,0,0,2585,300,1664458,90,0,62660010,2024-05-30 09:20:07.435,10,2024-05-29 06:13:02.053,2.0,30,30,-1,120000,30,12,0,8,2019.11,0,107.68999,130af8ac-b641-4778-a845-f008ba081c3e.extra_data.json,AxW6kiZDC9,34400,com.sec.android.app.shealth,1630058,20160000,130af8ac-b641-4778-a845-f008ba081c3e,2024-05-29 00:00:00.000,
0,62660010,0,4217286,14879,300,9523037,90,0,62660010,2024-06-01 16:35:41.240,10,2024-05-31 05:00:00.981,11.0,30,30,-1,1262904,175,15,0,8,11220.504,1186000,735.45135,6330945b-8f1d-4b86-b575-db7596f05f98.extra_data.json,AxW6kiZDC9,73423,com.sec.android.app.shealth,9449614,28140000,6330945b-8f1d-4b86-b575-db7596f05f98,2024-05-31 00:00:00.000,
0,62660010,0,2474375,10932,300,7797430,90,0,62660010,2024-05-31 23:00:12.431,10,2024-05-30 05:00:00.509,76.0,30,30,-1,1051634,143,17,0,8,8029.512,165000,523.9043,9aad0aa7-11f4-4036-91f9-9e8a9f8d9ff0.extra_data.json,AxW6kiZDC9,1600,com.sec.android.app.shealth,7795830,13080000,9aad0aa7-11f4-4036-91f9-9e8a9f8d9ff0,2024-05-30 00:00:00.000,
0,62660010,0,623352,5608,300,3674633,90,0,62670070,2024-06-02 05:28:57.230,10,2024-06-01 05:00:00.496,4.0,30,30,-1,623352,67,8,0,8,4172.5557,0,221.43169,ae5072ba-70ba-42f6-82b3-c90abe8cf04a.extra_data.json,AxW6kiZDC9,11200,com.sec.android.app.shealth,3663433,39540000,ae5072ba-70ba-42f6-82b3-c90abe8cf04a,2024-06-01 00:00:00.000,
0,62660010,0,1041500,4268,300,2756632,90,0,62670070,2024-06-04 00:23:01.635,10,2024-06-02 05:28:17.586,1.0,30,30,-1,1041500,50,10,0,8,3211.1707,0,188.76842,1dabec19-391a-4f20-b37f-44fe4da66795.extra_data.json,AxW6kiZDC9,18000,com.sec.android.app.shealth,2738632,28020000,1dabec19-391a-4f20-b37f-44fe4da66795,2024-06-02 00:00:00.000,
0,62670070,0,0,314,300,206768,90,0,62670070,2024-06-04 12:02:42.968,10,2024-06-03 05:00:01.283,0.0,30,30,-1,42553,3,5,0,8,241.20003,0,12.109997,ba2367ff-0f3e-48f6-ac0e-f5699eedf86b.extra_data.json,AxW6kiZDC9,4000,com.sec.android.app.shealth,202768,24120000,ba2367ff-0f3e-48f6-ac0e-f5699eedf86b,2024-06-03 00:00:00.000,
0,62670070,0,5016143,11008,300,7345350,90,0,62670070,2024-06-05 05:00:08.027,10,2024-06-04 05:00:02.578,2.0,30,30,-1,1271826,135,15,0,8,8133.226,625000,587.29297,d4301514-35f4-4c67-ae7f-019af4395bf0.extra_data.json,AxW6kiZDC9,5427,com.sec.android.app.shealth,7339923,31920000,d4301514-35f4-4c67-ae7f-019af4395bf0,2024-06-04 00:00:00.000,
0,62670070,0,1637587,7604,300,4949630,90,0,62670070,2024-06-06 05:00:02.191,10,2024-06-05 05:00:07.345,3.0,30,30,-1,972596,91,12,0,8,5703.058,490000,352.74594,134c0863-c00d-49b1-9e32-4d2c97c3663c.extra_data.json,AxW6kiZDC9,17097,com.sec.android.app.shealth,4932533,26279999,134c0863-c00d-49b1-9e32-4d2c97c3663c,2024-06-05 00:00:00.000,
0,62670070,0,0,6217,300,3755402,90,0,62670070,2024-06-07 10:13:31.055,10,2024-06-06 05:00:00.971,0.0,30,30,-1,420000,68,11,0,8,4727.789,0,245.6,bb0b4011-b1a5-43c3-93cd-21af7419f71d.extra_data.json,AxW6kiZDC9,30662,com.sec.android.app.shealth,3724740,20160000,bb0b4011-b1a5-43c3-93cd-21af7419f71d,2024-06-06 00:00:00.000,
0,62670070,0,4491823,16291,300,10423657,90,0,62670070,2024-06-08 18:34:55.513,10,2024-06-07 05:00:00.843,46.0,30,30,-1,1682430,191,18,0,8,12098.438,2860000,782.08966,0b9e526f-073d-4836-8468-5fc9682cd24d.extra_data.json,AxW6kiZDC9,56800,com.sec.android.app.shealth,10366857,18900000,0b9e526f-073d-4836-8468-5fc9682cd24d,2024-06-07 00:00:00.000,
0,62670070,0,1669763,4426,300,2836555,90,0,62670070,2024-06-11 17:37:06.307,10,2024-06-10 05:00:01.325,40.0,30,30,-1,948722,52,10,0,8,3360.169,1054000,217.93394,229d61e6-eff5-4790-8b3d-57d32636ee08.extra_data.json,AxW6kiZDC9,4332,com.sec.android.app.shealth,2832223,17100000,229d61e6-eff5-4790-8b3d-57d32636ee08,2024-06-10 00:00:00.000,
0,62670070,0,3611319,14226,300,9516904,90,0,62670070,2024-06-11 17:37:06.651,10,2024-06-09 05:00:01.210,0.0,30,30,-1,1786151,175,16,0,8,10410.135,0,642.81903,a3a527cd-13d2-49dc-98ad-c337d0f70d53.extra_data.json,AxW6kiZDC9,10800,com.sec.android.app.shealth,9506104,27840000,a3a527cd-13d2-49dc-98ad-c337d0f70d53,2024-06-09 00:00:00.000,
0,62670070,0,1106564,6641,300,4647222,90,0,62670070,2024-06-11 17:37:07.161,10,2024-06-08 05:00:01.128,3.0,30,30,-1,1106564,85,16,0,8,4882.9033,251000,279.20474,b5aec739-6dad-48c9-ab71-6a88edad3569.extra_data.json,AxW6kiZDC9,7600,com.sec.android.app.shealth,4639622,29640000,b5aec739-6dad-48c9-ab71-6a88edad3569,2024-06-08 00:00:00.000,
0,62670070,0,3612382,11881,300,7472251,90,0,62670070,2024-06-12 12:25:55.080,10,2024-06-11 05:00:00.865,13.0,30,30,-1,963766,137,18,0,8,8908.918,1219000,551.89575,30afa95b-c312-4fd6-94e5-440de7635f16.extra_data.json,AxW6kiZDC9,21660,com.sec.android.app.shealth,7450591,23700000,30afa95b-c312-4fd6-94e5-440de7635f16,2024-06-11 00:00:00.000,
0,62670070,0,2467151,11950,300,7360670,90,0,62670070,2024-06-13 15:26:02.179,10,2024-06-12 05:58:59.475,6.0,30,30,-1,1626124,135,12,0,8,9023.897,449000,546.90186,1beeb5e1-aada-4ba8-8599-643a1e96886b.extra_data.json,AxW6kiZDC9,33092,com.sec.android.app.shealth,7327578,27780000,1beeb5e1-aada-4ba8-8599-643a1e96886b,2024-06-12 00:00:00.000,
0,62670070,0,3480293,14024,300,8724786,90,0,62670070,2024-06-14 04:20:46.067,10,2024-06-13 05:26:20.067,3.0,30,30,-1,1036122,160,12,0,8,10622.979,2215000,621.6883,184202e2-7422-445e-a782-2eea7e63b768.extra_data.json,AxW6kiZDC9,48045,com.sec.android.app.shealth,8676741,26100000,184202e2-7422-445e-a782-2eea7e63b768,2024-06-13 00:00:00.000,
0,62670070,0,0,2411,300,1377808,90,0,62670070,2024-06-16 05:42:49.475,10,2024-06-15 05:17:30.527,0.0,30,30,-1,360000,24,4,0,8,1854.9299,0,96.10999,1c0358a5-c471-4134-a62d-b3d3eb514c40.extra_data.json,AxW6kiZDC9,1600,com.sec.android.app.shealth,1376208,33179999,1c0358a5-c471-4134-a62d-b3d3eb514c40,2024-06-15 00:00:00.000,
0,62670070,0,2814926,10267,300,6125678,90,0,62670070,2024-06-16 13:15:00.619,10,2024-06-14 05:00:01.038,7.0,30,30,-1,1452962,112,13,0,8,7752.199,1339000,457.7197,8d5b5e8a-b1f7-4228-8a39-bc34c494ea04.extra_data.json,AxW6kiZDC9,17915,com.sec.android.app.shealth,6107763,24120000,8d5b5e8a-b1f7-4228-8a39-bc34c494ea04,2024-06-14 00:00:00.000,
0,62670070,0,0,3680,300,2253195,90,0,62670070,2024-06-17 07:17:07.514,10,2024-06-16 05:42:46.998,0.0,30,30,-1,420000,41,10,0,8,2787.1897,0,148.07997,9e614139-aa13-4d99-be6b-84e1d08cdde2.extra_data.json,AxW6kiZDC9,29200,com.sec.android.app.shealth,2223995,29580000,9e614139-aa13-4d99-be6b-84e1d08cdde2,2024-06-16 00:00:00.000,
0,62670070,0,2575537,7910,300,5096936,90,0,62670070,2024-06-18 11:33:22.036,10,2024-06-17 05:00:00.920,1.0,30,30,-1,967894,93,13,0,8,5980.293,919000,384.48618,82def782-48c2-49f4-8a50-59f2a1a7a668.extra_data.json,AxW6kiZDC9,73331,com.sec.android.app.shealth,5023605,19260000,82def782-48c2-49f4-8a50-59f2a1a7a668,2024-06-17 00:00:00.000,
0,62670070,0,766334,5271,300,3388580,90,0,62670070,2024-06-19 09:38:19.583,10,2024-06-18 05:00:00.907,0.0,30,30,-1,766334,62,11,0,8,3940.3083,185000,229.5524,4fa4d379-c467-4774-9954-9f1cff6da7eb.extra_data.json,AxW6kiZDC9,20829,com.sec.android.app.shealth,3367751,23580000,4fa4d379-c467-4774-9954-9f1cff6da7eb,2024-06-18 00:00:00.000,
0,62670070,0,1643418,9836,300,5872582,90,0,62670070,2024-06-20 10:12:37.768,10,2024-06-19 05:00:10.778,3.0,30,30,-1,864178,107,13,0,8,7566.6562,996000,431.8514,c26ec6dd-546a-4dee-88aa-72034a00e59f.extra_data.json,AxW6kiZDC9,32706,com.sec.android.app.shealth,5839876,20400000,c26ec6dd-546a-4dee-88aa-72034a00e59f,2024-06-19 00:00:00.000,
0,62670070,0,3653581,8941,300,5917811,90,0,62670070,2024-06-21 05:05:37.102,10,2024-06-20 05:00:02.916,3.0,30,30,-1,1784741,108,13,0,8,6581.4688,3193000,463.8652,3383008c-66f1-4a35-ad85-82e195172884.extra_data.json,AxW6kiZDC9,14800,com.sec.android.app.shealth,5903011,27000000,3383008c-66f1-4a35-ad85-82e195172884,2024-06-20 00:00:00.000,
0,62670070,0,2425000,12443,300,7636009,90,0,62670070,2024-06-22 10:38:35.108,10,2024-06-21 05:05:32.981,1.0,30,30,-1,1525000,141,16,0,8,9490.917,0,514.5133,8e80d393-2b7e-4107-a23f-e71b28bfdbc4.extra_data.json,AxW6kiZDC9,73200,com.sec.android.app.shealth,7562809,17700000,8e80d393-2b7e-4107-a23f-e71b28bfdbc4,2024-06-21 00:00:00.000,
0,62670070,0,0,955,300,636451,90,0,62670070,2024-06-24 13:34:36.032,10,2024-06-23 05:58:25.483,0.0,30,30,-1,43355,11,5,0,8,699.5301,0,36.080006,f0a26301-d629-4dd3-b370-5bf80ee57eeb.extra_data.json,AxW6kiZDC9,800,com.sec.android.app.shealth,635651,26580000,f0a26301-d629-4dd3-b370-5bf80ee57eeb,2024-06-23 00:00:00.000,
0,62670070,0,0,708,300,471969,90,0,62670070,2024-07-01 14:09:06.245,10,2024-06-30 05:32:33.352,0.0,30,30,-1,60000,7,6,0,8,524.91003,0,25.220001,e751c605-a051-4b6c-a7f7-53db0fa501bb.extra_data.json,AxW6kiZDC9,400,com.sec.android.app.shealth,471569,36540000,e751c605-a051-4b6c-a7f7-53db0fa501bb,2024-06-30 00:00:00.000,
0,62670070,0,0,302,300,201434,90,0,62670070,2024-07-02 09:42:53.102,10,2024-07-01 05:31:57.395,0.0,30,30,-1,18009,3,6,0,8,224.97998,0,10.559999,e4ff289a-a5ae-4a92-b275-b39cb8179e5a.extra_data.json,AxW6kiZDC9,0,com.sec.android.app.shealth,201434,44880000,e4ff289a-a5ae-4a92-b275-b39cb8179e5a,2024-07-01 00:00:00.000,
0,62670070,0,0,5933,300,3847840,90,0,62670070,2024-07-14 13:11:00.783,10,2024-07-13 05:00:01.562,30.0,30,30,-1,420000,71,13,0,8,4408.1094,0,195.18996,5340d6ab-fc02-47a5-bfb6-93585b34ab06.extra_data.json,AxW6kiZDC9,6400,com.sec.android.app.shealth,3841440,23700000,5340d6ab-fc02-47a5-bfb6-93585b34ab06,2024-07-13 00:00:00.000,
0,62670070,0,0,9104,300,5863708,90,0,62670070,2024-07-15 13:48:28.073,10,2024-07-14 05:00:00.834,119.0,30,30,-1,300000,107,17,0,8,6910.007,0,326.8098,a9db905d-9489-47ad-9643-45dda2b4443c.extra_data.json,AxW6kiZDC9,41937,com.sec.android.app.shealth,5821771,27360000,a9db905d-9489-47ad-9643-45dda2b4443c,2024-07-14 00:00:00.000,
0,62670070,0,3611220,9870,300,6230643,90,0,62701610,2024-07-19 05:29:43.214,10,2024-07-16 06:40:18.943,9.0,30,30,-1,1557772,114,16,0,8,7489.523,2522000,452.9576,48b1e570-22f5-47a0-8679-d94cfcb26906.extra_data.json,AxW6kiZDC9,22552,com.sec.android.app.shealth,6208091,19620000,48b1e570-22f5-47a0-8679-d94cfcb26906,2024-07-16 00:00:00.000,
0,62670070,0,781836,9065,300,5717683,90,0,62701610,2024-07-19 05:29:43.628,10,2024-07-15 05:11:49.093,5.0,30,30,-1,789502,104,12,0,8,6864.201,253000,324.429,399081fe-8a1a-4dd0-a0d4-a3e2198763cf.extra_data.json,AxW6kiZDC9,80732,com.sec.android.app.shealth,5636951,22380000,399081fe-8a1a-4dd0-a0d4-a3e2198763cf,2024-07-15 00:00:00.000,
0,62670070,0,7223884,16051,300,10818370,90,0,62701610,2024-07-19 05:29:44.225,10,2024-07-12 05:31:46.478,21.0,30,30,-1,1214431,198,17,0,8,12028.082,3819000,846.86066,b135f36f-f046-4e63-9022-67757804b039.extra_data.json,AxW6kiZDC9,26063,com.sec.android.app.shealth,10792307,24960000,b135f36f-f046-4e63-9022-67757804b039,2024-07-12 00:00:00.000,
0,62670070,0,2868314,7493,300,5055927,90,0,62701610,2024-07-19 05:29:44.399,10,2024-07-11 05:00:00.553,1.0,30,30,-1,1010666,92,13,0,8,5448.3027,1776000,362.75067,c004871d-4ec2-4522-a6d5-a270882d80ba.extra_data.json,AxW6kiZDC9,23167,com.sec.android.app.shealth,5032760,25860000,c004871d-4ec2-4522-a6d5-a270882d80ba,2024-07-11 00:00:00.000,
0,62670070,0,2136822,8737,300,5680034,90,0,62701610,2024-07-19 05:29:44.552,10,2024-07-10 05:10:39.419,3.0,30,30,-1,1106201,104,16,0,8,6562.2666,802000,376.87732,4684268a-c8cb-4872-953b-199fd7cae154.extra_data.json,AxW6kiZDC9,31451,com.sec.android.app.shealth,5648583,19680000,4684268a-c8cb-4872-953b-199fd7cae154,2024-07-10 00:00:00.000,
0,62670070,0,2823920,12688,300,7659846,90,0,62701610,2024-07-19 05:29:45.597,10,2024-07-05 05:00:01.154,11.0,30,30,-1,1378915,141,17,0,8,10259.976,2280000,566.06323,821cd3ad-cebf-4961-a7b0-18b7bee25d4a.extra_data.json,AxW6kiZDC9,99493,com.sec.android.app.shealth,7560353,21000000,821cd3ad-cebf-4961-a7b0-18b7bee25d4a,2024-07-05 00:00:00.000,
0,62670070,0,1453408,5506,300,3805820,90,0,62701610,2024-07-19 05:29:45.025,10,2024-07-07 05:00:00.750,1.0,30,30,-1,781807,68,12,0,8,4132.2173,820000,256.23938,b0e49301-04eb-4a27-be8f-305b58c8788e.extra_data.json,AxW6kiZDC9,37006,com.sec.android.app.shealth,3768814,33180000,b0e49301-04eb-4a27-be8f-305b58c8788e,2024-07-07 00:00:00.000,
0,62670070,0,4979408,9498,300,6528638,90,722619,62701610,2024-07-19 05:29:42.517,10,2024-07-18 05:00:01.878,1.0,30,30,-1,1204198,120,14,0,8,6959.5703,2521000,518.70953,426233a3-a9fa-44f8-a0a5-3dfa6b2861ee.extra_data.json,AxW6kiZDC9,7955,com.sec.android.app.shealth,5798064,20460000,426233a3-a9fa-44f8-a0a5-3dfa6b2861ee,2024-07-18 00:00:00.000,
0,62670070,0,796468,6293,300,3742433,90,0,62701610,2024-07-19 05:29:42.800,10,2024-07-17 05:00:00.878,2.0,30,30,-1,796468,68,15,0,8,4766.2817,448000,232.23941,1216bbe3-a424-4a63-9d8a-55df10bb7c26.extra_data.json,AxW6kiZDC9,21299,com.sec.android.app.shealth,3721134,20520000,1216bbe3-a424-4a63-9d8a-55df10bb7c26,2024-07-17 00:00:00.000,
0,62670070,0,1724080,6274,300,3991245,90,0,62701610,2024-07-19 05:29:45.921,10,2024-07-03 05:00:01.269,5.0,30,30,-1,1002142,73,11,0,8,4707.048,1161000,273.8714,f3405ac1-d3fa-42fe-ad17-58c5c49f6d80.extra_data.json,AxW6kiZDC9,27193,com.sec.android.app.shealth,3964052,24600000,f3405ac1-d3fa-42fe-ad17-58c5c49f6d80,2024-07-03 00:00:00.000,
0,62670070,0,1998839,7583,300,4587172,90,0,62701610,2024-07-19 05:29:44.869,10,2024-07-08 05:01:59.297,1.0,30,30,-1,1077564,83,14,0,8,5822.1626,1400000,331.09842,d6a917ae-a966-4d6e-b210-45ace7bdc7ef.extra_data.json,AxW6kiZDC9,41263,com.sec.android.app.shealth,4545909,26160000,d6a917ae-a966-4d6e-b210-45ace7bdc7ef,2024-07-08 00:00:00.000,
0,62670070,0,3116060,8263,300,5244005,90,0,62701610,2024-07-19 05:29:44.721,10,2024-07-09 05:00:00.697,0.0,30,30,-1,1078474,96,12,0,8,6091.6567,2929000,390.98395,7c16438d-11eb-4db6-a52e-7fb2cf73561e.extra_data.json,AxW6kiZDC9,21200,com.sec.android.app.shealth,5222805,20160000,7c16438d-11eb-4db6-a52e-7fb2cf73561e,2024-07-09 00:00:00.000,
0,62670070,0,5087445,11686,300,7820584,90,0,62701610,2024-07-19 05:29:46.094,10,2024-07-02 05:14:39.871,1.0,30,30,-1,1376464,144,15,0,8,8576.162,1230000,575.0652,76f6ba26-32dc-4cbf-9055-33ed4d2df9f9.extra_data.json,AxW6kiZDC9,2000,com.sec.android.app.shealth,7818584,23340000,76f6ba26-32dc-4cbf-9055-33ed4d2df9f9,2024-07-02 00:00:00.000,
0,62670070,0,2474573,9143,300,5937966,90,0,62701610,2024-07-19 05:29:45.428,10,2024-07-06 05:00:00.828,0.0,30,30,-1,1237426,108,14,0,8,6892.4814,2044000,392.54214,b856c0ed-eb5a-4208-80df-d4669492f31c.extra_data.json,AxW6kiZDC9,53112,com.sec.android.app.shealth,5884854,34920000,b856c0ed-eb5a-4208-80df-d4669492f31c,2024-07-06 00:00:00.000,
0,62670070,0,1595380,7243,300,4588807,90,0,62701610,2024-07-19 05:29:45.753,10,2024-07-04 05:00:02.025,1.0,30,30,-1,825222,84,15,0,8,5403.78,917000,318.9685,93f54d73-2f71-403a-8934-5f4a60178e78.extra_data.json,AxW6kiZDC9,23486,com.sec.android.app.shealth,4565321,19860000,93f54d73-2f71-403a-8934-5f4a60178e78,2024-07-04 00:00:00.000,
0,62670070,0,3013556,9606,300,5889438,90,0,62701610,2024-07-19 05:29:46.547,10,2024-06-29 05:00:00.784,0.0,30,30,-1,1379841,107,11,0,8,7248.4053,1784000,428.17645,1ff5d501-ea74-48bb-b7ae-38135179818e.extra_data.json,AxW6kiZDC9,43781,com.sec.android.app.shealth,5845657,12420000,1ff5d501-ea74-48bb-b7ae-38135179818e,2024-06-29 00:00:00.000,
0,62670070,0,1252837,7785,300,4847283,90,0,62701610,2024-07-19 05:29:46.752,10,2024-06-28 05:34:39.780,2.0,30,30,-1,1252837,88,13,0,8,5882.8813,615000,316.9667,c5f33b30-34ba-4b28-ad88-a64a2e3ee895.extra_data.json,AxW6kiZDC9,95631,com.sec.android.app.shealth,4751652,14100000,c5f33b30-34ba-4b28-ad88-a64a2e3ee895,2024-06-28 00:00:00.000,
0,62670070,0,3657012,7812,300,5158967,90,0,62701610,2024-07-19 05:29:46.979,10,2024-06-27 06:49:49.274,0.0,30,30,-1,1034696,94,12,0,8,5806.2925,1584000,390.55515,d5db3f87-6371-41fb-b639-21003aedcf50.extra_data.json,AxW6kiZDC9,5600,com.sec.android.app.shealth,5153367,19320000,d5db3f87-6371-41fb-b639-21003aedcf50,2024-06-27 00:00:00.000,
0,62670070,0,1717246,6534,300,4165332,90,0,62701610,2024-07-19 05:29:47.183,10,2024-06-26 05:00:00.744,0.0,30,30,-1,958983,76,14,0,8,4966.5596,988000,304.70825,23e4b6e6-c3f9-455c-8b8a-f1934615aa23.extra_data.json,AxW6kiZDC9,802913,com.sec.android.app.shealth,3362419,22260000,23e4b6e6-c3f9-455c-8b8a-f1934615aa23,2024-06-26 00:00:00.000,
