com.samsung.shealth.rewards,6311013,5
number_of_streak,start_time,exercise_type,device_type,exercise_session_id,update_time,create_time,source_pkg_name,program_id,title,time_offset,extra_data,deviceuuid,pkg_name,controller_id,end_time,datauuid,is_visible
,2022-03-31 05:00:00.000,,10009,,2022-06-18 03:25:14.339,2022-06-18 03:25:14.339,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":9000,""mValue"":11992}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-03-31 05:00:00.000,5f16a8ae-9f13-4817-a315-fa6d7863d172,1,
,2022-02-18 05:00:00.000,,10399999,,2022-06-18 03:25:14.356,2022-06-18 03:25:14.356,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":14389}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-02-18 05:00:00.000,e12a9a86-9ee6-4430-a1fe-8ce75a458eb1,1,
,2022-02-19 05:00:00.000,,10399999,,2022-06-18 03:25:14.356,2022-06-18 03:25:14.356,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":18905}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-02-19 05:00:00.000,0fa26758-db62-4a93-86eb-6e655a3da416,1,
,2022-02-13 05:00:00.000,,10399999,,2022-06-18 03:25:14.356,2022-06-18 03:25:14.356,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":6401}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-02-13 05:00:00.000,2eaa8ac9-5dad-478b-ad11-5e42cd788653,1,
,2022-04-04 05:00:00.000,,10009,,2022-06-18 03:25:14.340,2022-06-18 03:25:14.340,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":9000,""mValue"":12084}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-04-04 05:00:00.000,335d7ef7-6820-4d71-aff1-c466a89a692b,1,
,2022-02-14 05:00:00.000,,10399999,,2022-06-18 03:25:14.356,2022-06-18 03:25:14.356,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":13239}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-02-14 05:00:00.000,7bf1f767-ffbd-4681-951d-9c32b797fec3,1,
,2022-03-08 05:00:00.000,,10009,,2022-06-18 03:25:14.344,2022-06-18 03:25:14.344,,,tracker_pedometer_reward_most_walking_day,UTC-0500,"{""mTarget"":-1,""mValue"":20140}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-03-08 05:00:00.000,ed6dd006-b4ed-40cf-a785-7b8dd427a998,1,
,2022-05-12 05:00:00.000,,10009,,2022-06-18 03:25:14.343,2022-06-18 03:25:14.343,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":9000,""mValue"":10367}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-05-12 05:00:00.000,a6698abf-a4e7-4e4b-af3b-2fe6e58d4e1a,1,
,2022-02-20 05:00:00.000,,10399999,,2022-06-18 03:25:14.356,2022-06-18 03:25:14.356,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":18370}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-02-20 05:00:00.000,bff5925b-9200-4bf8-9f4c-71b823f50fb0,1,
,2022-04-17 05:00:00.000,,10009,,2022-06-18 03:25:14.341,2022-06-18 03:25:14.341,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":9000,""mValue"":16719}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-04-17 05:00:00.000,4a92d27b-774e-4a19-9481-3edc14a8ef23,1,
,2022-05-01 05:00:00.000,,10009,,2022-06-18 03:25:14.342,2022-06-18 03:25:14.342,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":9000,""mValue"":12311}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-05-01 05:00:00.000,169d813f-4883-4c53-9903-0782d514aeee,1,
,2022-04-05 05:00:00.000,,10009,,2022-06-18 03:25:14.340,2022-06-18 03:25:14.340,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":9000,""mValue"":16116}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-04-05 05:00:00.000,f149527d-a293-4bbf-9001-570a0a03c8ac,1,
,2022-02-26 05:00:00.000,,10009,,2022-06-18 03:25:14.336,2022-06-18 03:25:14.336,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":8507}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-02-26 05:00:00.000,db717fde-3aab-4021-80f5-fc10f4e5912c,1,
,2022-04-15 05:00:00.000,,10009,,2022-06-18 03:25:14.341,2022-06-18 03:25:14.341,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":9000,""mValue"":27314}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-04-15 05:00:00.000,b8631a0b-a970-4139-8a73-bb143f684448,1,
,2022-05-06 05:00:00.000,,10009,,2022-06-18 03:25:14.342,2022-06-18 03:25:14.342,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":9000,""mValue"":15571}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-05-06 05:00:00.000,5e58002e-2a1c-4808-9ea6-c9d28d895f27,1,
,2022-03-06 05:00:00.000,,10009,,2022-06-18 03:25:14.337,2022-06-18 03:25:14.337,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":9000,""mValue"":11606}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-03-06 05:00:00.000,c414e183-6f00-468e-a720-e2ede83b5388,1,
,2022-03-11 05:00:00.000,,10399999,,2022-06-18 03:25:14.358,2022-06-18 03:25:14.358,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":9000,""mValue"":10613}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-03-11 05:00:00.000,82e3092d-92d8-4083-ba84-0074a9210669,1,
,2022-02-26 05:00:00.000,,10399999,,2022-06-18 03:25:14.357,2022-06-18 03:25:14.357,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":8577}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-02-26 05:00:00.000,f61df557-0738-4c84-b66d-6b16227f185d,1,
